gate,label,swept,multiplier,is_baseline,seed,maxiter,protocol,phase1_maxiter,phase2_maxiter,phase1_F_coh_train,lambda_deriv,lambda_boundary,lambda_amp,lambda_disc,amp_max,F_coh_train,iterations,converged,train_time_s,F_ped_heldout_mean,F_ped_heldout_min,F_ped_heldout_std,robustness_spread,F_ped_trained_mean,leakage_L1_mean,leakage_L1_max,overfit_gap,peak_amp,roughness,bandwidth_MHz,bandwidth_cav_MHz,bandwidth_tra_MHz,occ99_frac,occ99_frac_cav,occ99_frac_tra,binding_drive,occ99_MHz,occ99_cav_MHz,occ99_tra_MHz,occ99_cav_lo_MHz,occ99_cav_hi_MHz,occ99_tra_lo_MHz,occ99_tra_hi_MHz,band_limit_cav_MHz,band_limit_tra_MHz,sigma_f_MHz,sigma_f_cav_MHz,sigma_f_tra_MHz,centroid_cav_MHz,centroid_tra_MHz,n_bar_drive,config_hash,reused_pulse,cached
X,deriv=3e-06_boundary=2e-05_amp=8e-05_disc=0.5,deriv,0.3,False,42,2500,two_phase,1000,1500,0.9981541680458572,3e-06,2e-05,8e-05,0.5,40.0,0.9992998803078825,1500,False,1671.846035003662,0.9971981036118742,0.9825871449977691,0.004845301634203114,0.01670804942227222,0.9991527231876451,0.0027959093098266093,0.017371647986615057,0.0019546195757709217,25.241149377117388,1.6364909305297044,10.413159670344626,5.5324913374251095,10.413159670344626,0.5096418732782368,0.47138047138047134,0.5096418732782368,tra,33.63636363636363,25.454545454545453,33.63636363636363,-13.636363636363637,11.818181818181818,-28.18181818181818,5.454545454545454,54.0,66.0,8.867780329678018,5.257124557900676,8.867780329678018,1.7236884235271446,-5.458604798358958,2.4879693702638823,8348d2bc89f809dc,False,True
X,deriv=3e-06_boundary=2e-05_amp=8e-05_disc=0.5,deriv,0.3,False,43,2500,two_phase,1000,1500,0.9992859855295322,3e-06,2e-05,8e-05,0.5,40.0,0.9993202928024617,1500,False,1675.0293951034546,0.9992496632770593,0.9985176335606178,0.00023166331029412013,0.0008330088072804331,0.9993234796886113,0.0007500557290731624,0.001481829185687511,7.381641155201901e-05,19.017356213413933,1.307400283187013,9.424658962135053,5.3281743609496495,9.424658962135053,0.4683195592286501,0.42087542087542085,0.4683195592286501,tra,30.909090909090907,22.727272727272727,30.909090909090907,-11.818181818181818,10.909090909090908,-25.454545454545453,5.454545454545454,54.0,66.0,6.87717596941756,4.962914713833651,6.87717596941756,-1.9387933267614295,-6.444272436685016,2.9372253585619945,970bea51059776ff,False,True
X,deriv=3e-06_boundary=2e-05_amp=8e-05_disc=0.5,deriv,0.3,False,44,2500,two_phase,1000,1500,0.9993068431504702,3e-06,2e-05,8e-05,0.5,40.0,0.9994879497454605,1500,False,1653.6457970142365,0.9993248906617545,0.998005012787074,0.0004251048717528782,0.0014831745440512245,0.9994868145386789,0.0006746468401526655,0.001994303319378554,0.00016192387692448573,17.574189565759397,1.257493989691354,11.022014873064228,5.017708552633605,11.022014873064228,0.5647382920110192,0.38720538720538716,0.5647382920110192,tra,37.272727272727266,20.909090909090907,37.272727272727266,-11.818181818181818,9.09090909090909,-24.545454545454543,12.727272727272727,54.0,66.0,8.700790732469288,4.936871752032941,8.700790732469288,0.8970487295301393,-6.766169706105927,3.083942436693677,b41b212f459cb30a,False,True
X,deriv=3e-06_boundary=2e-05_amp=8e-05_disc=0.5,deriv,0.3,False,45,2500,two_phase,1000,1500,0.9989675297658054,3e-06,2e-05,8e-05,0.5,40.0,0.9993720047760768,1500,False,1681.75519323349,0.9992234553324431,0.9978657218383601,0.00043134016247283906,0.0015199709941655648,0.9993732598408929,0.000776270726458331,0.002133545939956072,0.0001498045084498134,21.84999100554025,1.6324440358338757,10.197069438589896,6.448391763049503,10.197069438589896,0.5922865013774103,0.47138047138047134,0.5922865013774103,tra,39.090909090909086,25.454545454545453,39.090909090909086,-12.727272727272727,12.727272727272727,-30.909090909090907,8.181818181818182,54.0,66.0,7.40365734140542,6.1199267718254715,7.40365734140542,2.0318101873104526,-7.0118530437023345,3.195922080083106,5b2440f92cdd6538,False,True
X,deriv=3e-06_boundary=2e-05_amp=8e-05_disc=0.5,deriv,0.3,False,46,2500,two_phase,1000,1500,0.9991465813004827,3e-06,2e-05,8e-05,0.5,40.0,0.9993754901498667,1500,False,1700.9579436779022,0.9992521401020025,0.9981777287677343,0.0003424453058984731,0.0011990723898556155,0.999375648960358,0.0007450251656175653,0.0018173544138486708,0.0001235088583555477,21.817796688542266,1.3963552303573776,8.880432106316277,5.801205078926905,8.880432106316277,0.49586776859504134,0.40404040404040403,0.49586776859504134,tra,32.72727272727273,21.818181818181817,32.72727272727273,-10.909090909090908,10.909090909090908,-25.454545454545453,7.2727272727272725,54.0,66.0,7.36163295428571,5.594917327849583,7.36163295428571,1.5332581199184327,-4.9667327934234216,2.2637797599924436,b1aa90fd95c0a228,False,True
X,deriv=1e-05_boundary=2e-05_amp=8e-05_disc=0.5,deriv,1.0,True,42,2500,two_phase,1000,1500,0.9970652994419589,1e-05,2e-05,8e-05,0.5,40.0,0.9986274113460765,1500,False,1695.3478090763092,0.9971506566654917,0.9865942516051541,0.0034773820700693863,0.012033009769900627,0.9985792010709522,0.002846430346246078,0.013384102828285283,0.0014285444054604746,21.31853875717447,1.1502198716218759,8.021663715216432,4.666455205592669,8.021663715216432,0.44077134986225897,0.37037037037037035,0.44077134986225897,tra,29.09090909090909,20.0,29.09090909090909,-11.818181818181818,8.181818181818182,-22.727272727272727,6.363636363636363,54.0,66.0,7.008472701157826,4.664491368183042,7.008472701157826,0.13536787635483005,-3.9023581533664253,1.7786500243238037,cd642d326b146f45,False,True
X,deriv=1e-05_boundary=2e-05_amp=8e-05_disc=0.5,deriv,1.0,True,43,2500,two_phase,1000,1500,0.998363962288992,1e-05,2e-05,8e-05,0.5,40.0,0.998486259887251,1500,False,1686.979907989502,0.9984440563888672,0.9980219645774328,0.000133633785475887,0.00046669786042308203,0.998488651641161,0.0015512157974293193,0.001973802065247887,4.4595252293722076e-05,19.81733386165182,1.0476995831232583,7.603920919261555,4.756047366960465,7.603920919261555,0.42699724517906334,0.33670033670033667,0.42699724517906334,tra,28.18181818181818,18.18181818181818,28.18181818181818,-10.0,8.181818181818182,-23.636363636363637,4.545454545454545,54.0,66.0,6.535410733970879,4.719631918172646,6.535410733970879,-0.5874190273880817,-3.8869036371746737,1.771606033352176,8396b4c517d4315b,False,True
X,deriv=1e-05_boundary=2e-05_amp=8e-05_disc=0.5,deriv,1.0,True,44,2500,two_phase,1000,1500,0.9985304891160454,1e-05,2e-05,8e-05,0.5,40.0,0.9989269694472633,1500,False,1689.7605440616608,0.9987708344361138,0.997338395169554,0.0004547496900492336,0.0015920957504415023,0.9989285391338527,0.0012215223402662497,0.002648248669523179,0.00015770469773890294,19.757314955731992,1.009070536405593,8.406328619914152,4.330398357261373,8.406328619914152,0.4820936639118457,0.35353535353535354,0.4820936639118457,tra,31.818181818181817,19.09090909090909,31.818181818181817,-10.0,9.09090909090909,-26.363636363636363,5.454545454545454,54.0,66.0,6.733636927171314,4.254367218086257,6.733636927171314,0.8079043917723252,-5.03234484102815,2.2936849776791934,dd60efa1be0fb915,False,True
X,deriv=1e-05_boundary=2e-05_amp=8e-05_disc=0.5,deriv,1.0,True,45,2500,two_phase,1000,1500,0.9970686986716463,1e-05,2e-05,8e-05,0.5,40.0,0.9976192825939442,1500,False,1689.0142800807953,0.997456379385217,0.9954402653001254,0.000643273566519071,0.0024746343933172987,0.9976189687177215,0.0025429705931531658,0.004556521752271392,0.00016258933250445917,19.00833121268657,1.3623905964025314,9.719639177440209,5.156572982882805,9.719639177440209,0.4820936639118457,0.4040404040404041,0.4820936639118457,tra,31.818181818181817,21.81818181818182,31.818181818181817,-10.0,11.818181818181818,-26.363636363636363,5.454545454545454,54.0,66.0,6.867567338100269,4.996791482020811,6.867567338100269,1.2737031887379167,-6.878074192409455,3.1349472162303806,b2473e67cc5655e0,False,True
X,deriv=1e-05_boundary=2e-05_amp=8e-05_disc=0.5,deriv,1.0,True,46,2500,two_phase,1000,1500,0.9978278394945546,1e-05,2e-05,8e-05,0.5,40.0,0.998757374131986,1500,False,1690.832627773285,0.9984635504302596,0.9962186049465925,0.0007323408471598167,0.002541128842924789,0.9987549883979174,0.00153232397651748,0.0037797213823227427,0.00029143796765784824,19.208548089784614,1.1325513323607441,7.898113403747849,4.319631477447842,7.898113403747849,0.42699724517906334,0.30303030303030304,0.42699724517906334,tra,28.18181818181818,16.363636363636363,28.18181818181818,-9.09090909090909,7.2727272727272725,-23.636363636363637,4.545454545454545,54.0,66.0,6.578208452770425,3.859286634256971,6.578208452770425,1.9403924282484017,-4.371197649427575,1.9923416815987125,2160a749e4cd6d67,False,True
